order_id,customer_id,order_created_at,order_amount,currency,order_status
O103188,C10788,2025-12-20 19:56:49.631991+00:00,282.0,EUR,completed
O103189,C10789,2025-12-20 20:03:49.631991+00:00,283.5,EUR,completed
O103190,C10790,2025-12-20 20:10:49.631991+00:00,285.0,EUR,completed
O103191,C10791,2025-12-20 20:17:49.631991+00:00,286.5,EUR,completed
O103192,C10792,2025-12-20 20:24:49.631991+00:00,288.0,EUR,cancelled
O103193,C10793,2025-12-20 20:31:49.631991+00:00,289.5,EUR,cancelled
O103194,C10794,2025-12-20 20:38:49.631991+00:00,291.0,EUR,completed
O103195,C10795,2025-12-20 20:45:49.631991+00:00,292.5,EUR,completed
O103196,C10796,2025-12-20 20:52:49.631991+00:00,294.0,EUR,completed
O103197,C10797,2025-12-20 20:59:49.631991+00:00,295.5,EUR,completed
O103198,C10798,2025-12-20 21:06:49.631991+00:00,297.0,EUR,completed
O103199,C10799,2025-12-20 21:13:49.631991+00:00,298.5,EUR,completed
O103200,C10000,2025-12-20 21:20:49.631991+00:00,0.0,EUR,completed
O103201,C10001,2025-12-20 21:27:49.631991+00:00,1.5,EUR,completed
O103202,C10002,2025-12-20 21:34:49.631991+00:00,3.0,EUR,completed
O103203,C10003,2025-12-20 21:41:49.631991+00:00,4.5,EUR,completed
O103204,C10004,2025-12-20 21:48:49.631991+00:00,6.0,EUR,completed
O103205,C10005,2025-12-20 21:55:49.631991+00:00,7.5,EUR,completed
O103206,C10006,2025-12-20 22:02:49.631991+00:00,9.0,EUR,completed
O103207,C10007,2025-12-20 22:09:49.631991+00:00,10.5,EUR,cancelled
O103208,C10008,2025-12-20 22:16:49.631991+00:00,12.0,EUR,completed
O103209,C10009,2025-12-20 22:23:49.631991+00:00,13.5,EUR,completed
O103210,C10010,2025-12-20 22:30:49.631991+00:00,15.0,EUR,completed
O103211,C10011,2025-12-20 22:37:49.631991+00:00,16.5,EUR,completed
O103212,C10012,2025-12-20 22:44:49.631991+00:00,18.0,EUR,completed
O103213,C10013,2025-12-20 22:51:49.631991+00:00,19.5,EUR,completed
O103214,C10014,2025-12-20 22:58:49.631991+00:00,21.0,EUR,completed
O103215,C10015,2025-12-20 23:05:49.631991+00:00,22.5,EUR,completed
O103216,C10016,2025-12-20 23:12:49.631991+00:00,24.0,EUR,completed
O103217,C10017,2025-12-20 23:19:49.631991+00:00,25.5,EUR,completed
O103218,C10018,2025-12-20 23:26:49.631991+00:00,27.0,EUR,completed
O103219,C10019,2025-12-20 23:33:49.631991+00:00,-10.0,EUR,completed
O103220,C10020,2025-12-20 23:40:49.631991+00:00,30.0,EUR,completed
O103221,C10021,2025-12-20 23:47:49.631991+00:00,31.5,EUR,completed
O103222,C10022,2025-12-20 23:54:49.631991+00:00,33.0,EUR,completed
O103223,C10023,2025-12-21 00:01:49.631991+00:00,34.5,EUR,completed
O103224,C10024,2025-12-21 00:08:49.631991+00:00,36.0,EUR,completed
O103225,C10025,2025-12-21 00:15:49.631991+00:00,37.5,EUR,refunded
O103226,C10026,2025-12-21 00:22:49.631991+00:00,39.0,EUR,completed
O103227,C10027,2025-12-21 00:29:49.631991+00:00,40.5,EUR,completed
O103228,C10028,2025-12-21 00:36:49.631991+00:00,42.0,EUR,completed
O103229,C10029,2025-12-21 00:43:49.631991+00:00,43.5,EUR,completed
O103230,C10030,2025-12-21 00:50:49.631991+00:00,45.0,EUR,completed
O103231,C10031,2025-12-21 00:57:49.631991+00:00,46.5,EUR,completed
O103232,C10032,2025-12-21 01:04:49.631991+00:00,48.0,EUR,completed
O103233,C10033,2025-12-21 01:11:49.631991+00:00,49.5,EUR,completed
O103234,C10034,2025-12-21 01:18:49.631991+00:00,51.0,EUR,completed
O103235,C10035,2025-12-21 01:25:49.631991+00:00,52.5,EUR,completed
O103236,C10036,2025-12-21 01:32:49.631991+00:00,54.0,EUR,cancelled
O103237,C10037,2025-12-21 01:39:49.631991+00:00,55.5,EUR,refunded
O103238,C10038,2025-12-21 01:46:49.631991+00:00,57.0,EUR,completed
O103239,C10039,2025-12-21 01:53:49.631991+00:00,58.5,EUR,completed
O103240,C10040,2025-12-21 02:00:49.631991+00:00,60.0,EUR,completed
O103241,C10041,2025-12-21 02:07:49.631991+00:00,61.5,EUR,completed
O103242,C10042,2025-12-21 02:14:49.631991+00:00,63.0,EUR,completed
O103243,C10043,2025-12-21 02:21:49.631991+00:00,64.5,EUR,completed
O103244,C10044,2025-12-21 02:28:49.631991+00:00,66.0,EUR,completed
O103245,C10045,2025-12-21 02:35:49.631991+00:00,67.5,EUR,completed
O103246,C10046,2025-12-21 02:42:49.631991+00:00,69.0,EUR,completed
O103247,C10047,2025-12-21 02:49:49.631991+00:00,70.5,EUR,completed
O103248,C10048,2025-12-21 02:56:49.631991+00:00,72.0,EUR,completed
O103249,C10049,2025-12-21 03:03:49.631991+00:00,73.5,EUR,completed
O103250,C10050,2025-12-21 03:10:49.631991+00:00,75.0,EUR,completed
O103251,C10051,2025-12-21 03:17:49.631991+00:00,76.5,EUR,completed
O103252,C10052,2025-12-21 03:24:49.631991+00:00,78.0,EUR,completed
O103253,C10053,2025-12-21 03:31:49.631991+00:00,79.5,EUR,completed
O103254,C10054,2025-12-21 03:38:49.631991+00:00,81.0,EUR,cancelled
O103255,C10055,2025-12-21 03:45:49.631991+00:00,82.5,EUR,completed
O103256,C10056,2025-12-21 03:52:49.631991+00:00,84.0,EUR,completed
O103257,C10057,2025-12-21 03:59:49.631991+00:00,85.5,EUR,completed
O103258,C10058,2025-12-21 04:06:49.631991+00:00,87.0,EUR,completed
O103259,C10059,2025-12-21 04:13:49.631991+00:00,88.5,EUR,completed
O103260,C10060,2025-12-21 04:20:49.631991+00:00,-10.0,EUR,completed
O103261,C10061,2025-12-21 04:27:49.631991+00:00,91.5,EUR,completed
O103262,C10062,2025-12-21 04:34:49.631991+00:00,93.0,EUR,cancelled
O103263,C10063,2025-12-21 04:41:49.631991+00:00,94.5,EUR,completed
O103264,C10064,2025-12-21 04:48:49.631991+00:00,96.0,EUR,completed
O103265,C10065,2025-12-21 04:55:49.631991+00:00,97.5,EUR,completed
O103266,C10066,2025-12-21 05:02:49.631991+00:00,99.0,EUR,completed
O103267,C10067,2025-12-21 05:09:49.631991+00:00,100.5,EUR,completed
O103268,C10068,2025-12-21 05:16:49.631991+00:00,102.0,EUR,completed
O103269,C10069,2025-12-21 05:23:49.631991+00:00,103.5,EUR,completed
O103270,C10070,2025-12-21 05:30:49.631991+00:00,105.0,EUR,completed
O103271,C10071,2025-12-21 05:37:49.631991+00:00,106.5,EUR,completed
O103272,C10072,2025-12-21 05:44:49.631991+00:00,108.0,EUR,completed
O103273,C10073,2025-12-21 05:51:49.631991+00:00,109.5,EUR,completed
O103274,C10074,2025-12-21 05:58:49.631991+00:00,111.0,EUR,completed
O103275,C10075,2025-12-21 06:05:49.631991+00:00,112.5,EUR,completed
O103276,C10076,2025-12-21 06:12:49.631991+00:00,114.0,EUR,completed
O103277,C10077,2025-12-21 06:19:49.631991+00:00,115.5,EUR,cancelled
O103278,C10078,2025-12-21 06:26:49.631991+00:00,117.0,EUR,completed
O103279,C10079,2025-12-21 06:33:49.631991+00:00,118.5,EUR,cancelled
O103280,C10080,2025-12-21 06:40:49.631991+00:00,120.0,EUR,completed
O103281,C10081,2025-12-21 06:47:49.631991+00:00,121.5,EUR,completed
O103282,C10082,2025-12-21 06:54:49.631991+00:00,123.0,EUR,completed
O103283,C10083,2025-12-21 07:01:49.631991+00:00,124.5,EUR,completed
O103284,C10084,2025-12-21 07:08:49.631991+00:00,126.0,EUR,completed
O103285,C10085,2025-12-21 07:15:49.631991+00:00,127.5,EUR,completed
O103286,C10086,2025-12-21 07:22:49.631991+00:00,129.0,EUR,completed
O103287,C10087,2025-12-21 07:29:49.631991+00:00,130.5,EUR,completed
O103288,C10088,2025-12-21 07:36:49.631991+00:00,132.0,EUR,completed
O103289,C10089,2025-12-21 07:43:49.631991+00:00,133.5,EUR,completed
O103290,C10090,2025-12-21 07:50:49.631991+00:00,135.0,EUR,completed
O103291,C10091,2025-12-21 07:57:49.631991+00:00,136.5,EUR,completed
O103292,C10092,2025-12-21 08:04:49.631991+00:00,138.0,EUR,cancelled
O103293,C10093,2025-12-21 08:11:49.631991+00:00,139.5,EUR,completed
O103294,C10094,2025-12-21 08:18:49.631991+00:00,141.0,EUR,completed
O103295,C10095,2025-12-21 08:25:49.631991+00:00,142.5,EUR,completed
O103296,C10096,2025-12-21 08:32:49.631991+00:00,144.0,EUR,completed
O103297,C10097,2025-12-21 08:39:49.631991+00:00,145.5,EUR,completed
O103298,C10098,2025-12-21 08:46:49.631991+00:00,147.0,EUR,completed
O103299,C10099,2025-12-21 08:53:49.631991+00:00,148.5,EUR,completed
O103300,C10100,2025-12-21 09:00:49.631991+00:00,150.0,EUR,completed
O103301,C10101,2025-12-21 09:07:49.631991+00:00,151.5,EUR,completed
O103302,C10102,2025-12-21 09:14:49.631991+00:00,153.0,EUR,completed
O103303,C10103,2025-12-21 09:21:49.631991+00:00,154.5,EUR,completed
O103304,C10104,2025-12-21 09:28:49.631991+00:00,156.0,EUR,completed
O103305,C10105,2025-12-21 09:35:49.631991+00:00,157.5,EUR,completed
O103306,C10106,2025-12-21 09:42:49.631991+00:00,159.0,EUR,completed
O103307,C10107,2025-12-21 09:49:49.631991+00:00,160.5,EUR,completed
O103308,C10108,2025-12-21 09:56:49.631991+00:00,162.0,EUR,completed
O103309,C10109,2025-12-21 10:03:49.631991+00:00,163.5,EUR,completed
O103310,C10110,2025-12-21 10:10:49.631991+00:00,165.0,EUR,cancelled
O103311,C10111,2025-12-21 10:17:49.631991+00:00,166.5,EUR,completed
O103312,C10112,2025-12-21 10:24:49.631991+00:00,168.0,EUR,completed
O103313,C10113,2025-12-21 10:31:49.631991+00:00,169.5,EUR,cancelled
O103314,C10114,2025-12-21 10:38:49.631991+00:00,171.0,EUR,completed
O103315,C10115,2025-12-21 10:45:49.631991+00:00,172.5,EUR,completed
O103316,C10116,2025-12-21 10:52:49.631991+00:00,174.0,EUR,completed
O103317,C10117,2025-12-21 10:59:49.631991+00:00,175.5,EUR,completed
O103318,C10118,2025-12-21 11:06:49.631991+00:00,177.0,EUR,completed
O103319,C10119,2025-12-21 11:13:49.631991+00:00,178.5,EUR,completed
O103320,C10120,2025-12-21 11:20:49.631991+00:00,180.0,EUR,completed
O103321,C10121,2025-12-21 11:27:49.631991+00:00,181.5,EUR,completed
O103322,C10122,2025-12-21 11:34:49.631991+00:00,183.0,EUR,completed
O103323,C10123,2025-12-21 11:41:49.631991+00:00,184.5,EUR,completed
O103324,C10124,2025-12-21 11:48:49.631991+00:00,186.0,EUR,cancelled
O103325,C10125,2025-12-21 11:55:49.631991+00:00,187.5,EUR,refunded
O103326,C10126,2025-12-21 12:02:49.631991+00:00,189.0,EUR,completed
O103327,C10127,2025-12-21 12:09:49.631991+00:00,190.5,EUR,completed
O103328,C10128,2025-12-21 12:16:49.631991+00:00,192.0,EUR,completed
O103329,C10129,2025-12-21 12:23:49.631991+00:00,193.5,EUR,completed
O103330,C10130,2025-12-21 12:30:49.631991+00:00,195.0,EUR,completed
O103331,C10131,2025-12-21 12:37:49.631991+00:00,196.5,EUR,completed
O103332,C10132,2025-12-21 12:44:49.631991+00:00,198.0,EUR,completed
O103333,C10133,2025-12-21 12:51:49.631991+00:00,199.5,EUR,completed
O103334,C10134,2025-12-21 12:58:49.631991+00:00,201.0,EUR,completed
O103335,C10135,2025-12-21 13:05:49.631991+00:00,202.5,EUR,completed
O103336,C10136,2025-12-21 13:12:49.631991+00:00,204.0,EUR,completed
O103337,C10137,2025-12-21 13:19:49.631991+00:00,205.5,EUR,completed
O103338,C10138,2025-12-21 13:26:49.631991+00:00,207.0,EUR,completed
O103339,C10139,2025-12-21 13:33:49.631991+00:00,208.5,EUR,completed
O103340,C10140,2025-12-21 13:40:49.631991+00:00,-10.0,EUR,cancelled
O103341,C10141,2025-12-21 13:47:49.631991+00:00,211.5,EUR,completed
O103342,C10142,2025-12-21 13:54:49.631991+00:00,213.0,EUR,completed
O103343,C10143,2025-12-21 14:01:49.631991+00:00,214.5,EUR,completed
O103344,C10144,2025-12-21 14:08:49.631991+00:00,216.0,EUR,completed
O103345,C10145,2025-12-21 14:15:49.631991+00:00,217.5,EUR,completed
O103346,C10146,2025-12-21 14:22:49.631991+00:00,219.0,EUR,completed
O103347,C10147,2025-12-21 14:29:49.631991+00:00,220.5,EUR,completed
O103348,C10148,2025-12-21 14:36:49.631991+00:00,222.0,EUR,completed
O103349,C10149,2025-12-21 14:43:49.631991+00:00,223.5,EUR,completed
O103350,C10150,2025-12-21 14:50:49.631991+00:00,225.0,EUR,cancelled
O103351,C10151,2025-12-21 14:57:49.631991+00:00,226.5,EUR,completed
O103352,C10152,2025-12-21 15:04:49.631991+00:00,228.0,EUR,completed
O103353,C10153,2025-12-21 15:11:49.631991+00:00,229.5,EUR,completed
O103354,C10154,2025-12-21 15:18:49.631991+00:00,231.0,EUR,completed
O103355,C10155,2025-12-21 15:25:49.631991+00:00,232.5,EUR,completed
O103356,C10156,2025-12-21 15:32:49.631991+00:00,234.0,EUR,completed
O103357,C10157,2025-12-21 15:39:49.631991+00:00,235.5,EUR,completed
O103358,C10158,2025-12-21 15:46:49.631991+00:00,237.0,EUR,completed
O103359,C10159,2025-12-21 15:53:49.631991+00:00,238.5,EUR,completed
O103360,C10160,2025-12-21 16:00:49.631991+00:00,240.0,EUR,completed
O103361,C10161,2025-12-21 16:07:49.631991+00:00,241.5,EUR,completed
O103362,C10162,2025-12-21 16:14:49.631991+00:00,243.0,EUR,completed
O103363,C10163,2025-12-21 16:21:49.631991+00:00,244.5,EUR,cancelled
O103364,C10164,2025-12-21 16:28:49.631991+00:00,246.0,EUR,completed
O103365,C10165,2025-12-21 16:35:49.631991+00:00,247.5,EUR,completed
O103366,,2025-12-21 16:42:49.631991+00:00,249.0,EUR,completed
O103367,C10167,2025-12-21 16:49:49.631991+00:00,250.5,EUR,completed
O103368,C10168,2025-12-21 16:56:49.631991+00:00,252.0,EUR,completed
O103369,C10169,2025-12-21 17:03:49.631991+00:00,253.5,EUR,completed
O103370,C10170,2025-12-21 17:10:49.631991+00:00,255.0,EUR,completed
O103371,C10171,2025-12-21 17:17:49.631991+00:00,256.5,EUR,completed
O103372,C10172,2025-12-21 17:24:49.631991+00:00,258.0,EUR,completed
O103373,C10173,2025-12-21 17:31:49.631991+00:00,259.5,EUR,completed
O103374,C10174,2025-12-21 17:38:49.631991+00:00,261.0,EUR,completed
O103375,C10175,2025-12-21 17:45:49.631991+00:00,262.5,EUR,completed
O103376,C10176,2025-12-21 17:52:49.631991+00:00,264.0,EUR,completed
O103377,C10177,2025-12-21 17:59:49.631991+00:00,265.5,EUR,completed
O103378,C10178,2025-12-21 18:06:49.631991+00:00,267.0,EUR,cancelled
O103379,C10179,2025-12-21 18:13:49.631991+00:00,268.5,EUR,completed
O103380,C10180,2025-12-21 18:20:49.631991+00:00,270.0,EUR,completed
O103381,C10181,2025-12-21 18:27:49.631991+00:00,271.5,EUR,completed
O103382,C10182,2025-12-21 18:34:49.631991+00:00,273.0,EUR,completed
O103383,C10183,2025-12-21 18:41:49.631991+00:00,274.5,EUR,completed
O103384,C10184,2025-12-21 18:48:49.631991+00:00,276.0,EUR,completed
O103385,C10185,2025-12-21 18:55:49.631991+00:00,277.5,EUR,completed
O103386,C10186,2025-12-21 19:02:49.631991+00:00,279.0,EUR,completed
O103387,C10187,2025-12-21 19:09:49.631991+00:00,280.5,EUR,completed
O103388,C10188,2025-12-21 19:16:49.631991+00:00,282.0,EUR,completed
O103389,C10189,2025-12-21 19:23:49.631991+00:00,283.5,EUR,completed
O103390,C10190,2025-12-21 19:30:49.631991+00:00,285.0,EUR,completed
O103391,C10191,2025-12-21 19:37:49.631991+00:00,286.5,EUR,completed
O103392,C10192,2025-12-21 19:44:49.631991+00:00,288.0,EUR,completed
O103393,C10193,2025-12-21 19:51:49.631991+00:00,289.5,EUR,completed
O103394,C10194,2025-12-21 19:58:49.631991+00:00,291.0,EUR,completed
O103395,C10195,2025-12-21 20:05:49.631991+00:00,292.5,EUR,refunded
O103396,C10196,2025-12-21 20:12:49.631991+00:00,294.0,EUR,completed
O103397,C10197,2025-12-21 20:19:49.631991+00:00,295.5,EUR,completed
O103398,C10198,2025-12-21 20:26:49.631991+00:00,297.0,EUR,completed
O103399,C10199,2025-12-21 20:33:49.631991+00:00,298.5,EUR,completed
O103400,C10200,2025-12-21 20:40:49.631991+00:00,0.0,EUR,refunded
O103401,C10201,2025-12-21 20:47:49.631991+00:00,1.5,EUR,completed
O103402,C10202,2025-12-21 20:54:49.631991+00:00,3.0,EUR,completed
O103403,C10203,2025-12-21 21:01:49.631991+00:00,4.5,EUR,completed
O103404,C10204,2025-12-21 21:08:49.631991+00:00,6.0,EUR,completed
O103405,C10205,2025-12-21 21:15:49.631991+00:00,-10.0,EUR,cancelled
O103406,C10206,2025-12-21 21:22:49.631991+00:00,9.0,EUR,completed
O103407,C10207,2025-12-21 21:29:49.631991+00:00,10.5,EUR,completed
O103408,C10208,2025-12-21 21:36:49.631991+00:00,12.0,EUR,completed
O103409,C10209,2025-12-21 21:43:49.631991+00:00,13.5,EUR,cancelled
O103410,C10210,2025-12-21 21:50:49.631991+00:00,15.0,EUR,completed
O103411,C10211,2025-12-21 21:57:49.631991+00:00,16.5,EUR,completed
O103412,C10212,2025-12-21 22:04:49.631991+00:00,18.0,EUR,completed
O103413,C10213,2025-12-21 22:11:49.631991+00:00,19.5,EUR,cancelled
O103414,C10214,2025-12-21 22:18:49.631991+00:00,21.0,EUR,cancelled
O103415,C10215,2025-12-21 22:25:49.631991+00:00,22.5,EUR,completed
O103416,C10216,2025-12-21 22:32:49.631991+00:00,24.0,EUR,completed
O103417,C10217,2025-12-21 22:39:49.631991+00:00,25.5,EUR,completed
O103418,C10218,2025-12-21 22:46:49.631991+00:00,27.0,EUR,completed
O103419,C10219,2025-12-21 22:53:49.631991+00:00,28.5,EUR,completed
O103420,C10220,2025-12-21 23:00:49.631991+00:00,30.0,EUR,completed
O103421,C10221,2025-12-21 23:07:49.631991+00:00,31.5,EUR,completed
O103422,C10222,2025-12-21 23:14:49.631991+00:00,33.0,EUR,completed
O103423,C10223,2025-12-21 23:21:49.631991+00:00,34.5,EUR,completed
O103424,C10224,2025-12-21 23:28:49.631991+00:00,36.0,EUR,completed
O103425,C10225,2025-12-21 23:35:49.631991+00:00,37.5,EUR,completed
O103426,C10226,2025-12-21 23:42:49.631991+00:00,39.0,EUR,completed
O103427,C10227,2025-12-21 23:49:49.631991+00:00,40.5,EUR,completed
O103428,C10228,2025-12-21 23:56:49.631991+00:00,42.0,EUR,completed
O103429,C10229,2025-12-22 00:03:49.631991+00:00,43.5,EUR,completed
O103430,C10230,2025-12-22 00:10:49.631991+00:00,45.0,EUR,completed
O103431,C10231,2025-12-22 00:17:49.631991+00:00,46.5,EUR,refunded
O103432,C10232,2025-12-22 00:24:49.631991+00:00,48.0,EUR,cancelled
O103433,C10233,2025-12-22 00:31:49.631991+00:00,49.5,EUR,cancelled
O103434,C10234,2025-12-22 00:38:49.631991+00:00,51.0,EUR,completed
O103435,C10235,2025-12-22 00:45:49.631991+00:00,-10.0,EUR,completed
O103436,C10236,2025-12-22 00:52:49.631991+00:00,54.0,EUR,completed
O103437,C10237,2025-12-22 00:59:49.631991+00:00,55.5,EUR,completed
O103438,C10238,2025-12-22 01:06:49.631991+00:00,57.0,EUR,completed
O103439,C10239,2025-12-22 01:13:49.631991+00:00,58.5,EUR,cancelled
O103440,C10240,2025-12-22 01:20:49.631991+00:00,60.0,EUR,completed
O103441,C10241,2025-12-22 01:27:49.631991+00:00,61.5,EUR,completed
O103442,C10242,2025-12-22 01:34:49.631991+00:00,63.0,EUR,completed
O103443,C10243,2025-12-22 01:41:49.631991+00:00,64.5,EUR,completed
O103444,C10244,2025-12-22 01:48:49.631991+00:00,66.0,EUR,completed
O103445,C10245,2025-12-22 01:55:49.631991+00:00,67.5,EUR,completed
O103446,C10246,2025-12-22 02:02:49.631991+00:00,69.0,EUR,completed
O103447,C10247,2025-12-22 02:09:49.631991+00:00,70.5,EUR,completed
O103448,C10248,2025-12-22 02:16:49.631991+00:00,72.0,EUR,completed
O103449,C10249,2025-12-22 02:23:49.631991+00:00,73.5,EUR,cancelled
O103450,C10250,2025-12-22 02:30:49.631991+00:00,75.0,EUR,completed
O103451,C10251,2025-12-22 02:37:49.631991+00:00,76.5,EUR,completed
O103452,C10252,2025-12-22 02:44:49.631991+00:00,78.0,EUR,completed
O103453,C10253,2025-12-22 02:51:49.631991+00:00,79.5,EUR,completed
O103454,C10254,2025-12-22 02:58:49.631991+00:00,81.0,EUR,completed
O103455,C10255,2025-12-22 03:05:49.631991+00:00,82.5,EUR,completed
O103456,C10256,2025-12-22 03:12:49.631991+00:00,84.0,EUR,completed
O103457,,2025-12-22 03:19:49.631991+00:00,85.5,EUR,completed
O103458,C10258,2025-12-22 03:26:49.631991+00:00,87.0,EUR,completed
O103459,C10259,2025-12-22 03:33:49.631991+00:00,88.5,EUR,completed
O103460,C10260,2025-12-22 03:40:49.631991+00:00,90.0,EUR,completed
O103461,C10261,2025-12-22 03:47:49.631991+00:00,91.5,EUR,refunded
O103462,C10262,2025-12-22 03:54:49.631991+00:00,93.0,EUR,completed
O103463,C10263,2025-12-22 04:01:49.631991+00:00,94.5,EUR,completed
O103464,C10264,2025-12-22 04:08:49.631991+00:00,96.0,EUR,cancelled
O103465,C10265,2025-12-22 04:15:49.631991+00:00,97.5,EUR,completed
O103466,C10266,2025-12-22 04:22:49.631991+00:00,99.0,EUR,completed
O103467,C10267,2025-12-22 04:29:49.631991+00:00,100.5,EUR,completed
O103468,C10268,2025-12-22 04:36:49.631991+00:00,102.0,EUR,completed
O103469,C10269,2025-12-22 04:43:49.631991+00:00,103.5,EUR,completed
O103470,C10270,2025-12-22 04:50:49.631991+00:00,105.0,EUR,completed
O103471,C10271,2025-12-22 04:57:49.631991+00:00,106.5,EUR,completed
O103472,C10272,2025-12-22 05:04:49.631991+00:00,108.0,EUR,completed
O103473,C10273,2025-12-22 05:11:49.631991+00:00,109.5,EUR,completed
O103474,C10274,2025-12-22 05:18:49.631991+00:00,111.0,EUR,completed
O103475,C10275,2025-12-22 05:25:49.631991+00:00,112.5,EUR,completed
O103476,C10276,2025-12-22 05:32:49.631991+00:00,114.0,EUR,completed
O103477,C10277,2025-12-22 05:39:49.631991+00:00,115.5,EUR,completed
O103478,C10278,2025-12-22 05:46:49.631991+00:00,117.0,EUR,completed
O103479,C10279,2025-12-22 05:53:49.631991+00:00,118.5,EUR,completed
O103480,C10280,2025-12-22 06:00:49.631991+00:00,120.0,EUR,completed
O103481,C10281,2025-12-22 06:07:49.631991+00:00,121.5,EUR,completed
O103482,C10282,2025-12-22 06:14:49.631991+00:00,123.0,EUR,completed
O103483,C10283,2025-12-22 06:21:49.631991+00:00,124.5,EUR,completed
O103484,C10284,2025-12-22 06:28:49.631991+00:00,126.0,EUR,completed
O103485,C10285,2025-12-22 06:35:49.631991+00:00,127.5,EUR,completed
O103486,C10286,2025-12-22 06:42:49.631991+00:00,129.0,EUR,completed
O103487,C10287,2025-12-22 06:49:49.631991+00:00,130.5,EUR,completed
O103488,C10288,2025-12-22 06:56:49.631991+00:00,132.0,EUR,completed
O103489,C10289,2025-12-22 07:03:49.631991+00:00,133.5,EUR,completed
O103490,C10290,2025-12-22 07:10:49.631991+00:00,135.0,EUR,completed
O103491,C10291,2025-12-22 07:17:49.631991+00:00,136.5,EUR,completed
O103492,C10292,2025-12-22 07:24:49.631991+00:00,138.0,EUR,completed
O103493,C10293,2025-12-22 07:31:49.631991+00:00,139.5,EUR,refunded
O103494,C10294,2025-12-22 07:38:49.631991+00:00,141.0,EUR,completed
O103495,C10295,2025-12-22 07:45:49.631991+00:00,142.5,EUR,completed
O103496,C10296,2025-12-22 07:52:49.631991+00:00,144.0,EUR,completed
O103497,C10297,2025-12-22 07:59:49.631991+00:00,145.5,EUR,cancelled
